timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716989211927,1242,HTTP Request,200,OK,Thread Group 1-186,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,859,0,415
1716989212028,1264,HTTP Request,200,OK,Thread Group 1-188,text,true,,128983,119,27,27,https://cloudnextuk.co.uk/,880,0,397
1716989212080,1221,HTTP Request,200,OK,Thread Group 1-189,text,true,,128983,119,26,26,https://cloudnextuk.co.uk/,848,0,389
1716989212177,1127,HTTP Request,200,OK,Thread Group 1-191,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,768,0,374
1716989211977,1370,HTTP Request,200,OK,Thread Group 1-187,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,949,0,433
1716989212127,1294,HTTP Request,200,OK,Thread Group 1-190,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,881,0,435
1716989212227,1260,HTTP Request,200,OK,Thread Group 1-192,text,true,,128983,119,26,26,https://cloudnextuk.co.uk/,850,0,419
1716989212278,1214,HTTP Request,200,OK,Thread Group 1-193,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,825,0,405
1716989212328,1203,HTTP Request,200,OK,Thread Group 1-194,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,815,0,403
1716989212427,1221,HTTP Request,200,OK,Thread Group 1-196,text,true,,128983,119,26,26,https://cloudnextuk.co.uk/,834,0,401
1716989212377,1295,HTTP Request,200,OK,Thread Group 1-195,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,887,0,434
1716989212478,1226,HTTP Request,200,OK,Thread Group 1-197,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,831,0,407
1716989212528,1217,HTTP Request,200,OK,Thread Group 1-198,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,837,0,402
1716989212578,1227,HTTP Request,200,OK,Thread Group 1-199,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,845,0,420
1716989212630,1213,HTTP Request,200,OK,Thread Group 1-200,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,822,0,398
1716989212679,1213,HTTP Request,200,OK,Thread Group 1-201,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,823,0,403
1716989212779,1186,HTTP Request,200,OK,Thread Group 1-203,text,true,,128983,119,25,25,https://cloudnextuk.co.uk/,813,0,384
